,,,,,,,,,,,,
,1956,Robotic Hand,The Door Into Summer,Robert Heinlein,A dexterous manipulator for robots.,Yes,Robotics companies,Robotic hands,1960s,Dexterous robotic manipulators,Atoms,
,1957,Neural Door Lock,The Unreconstructed M,Philip K. Dick,A device that provides access based on neurological data.,No,N/A,N/A,N/A,Fictional biometric lock,Atoms,
,1956,Hand Computer,The Dead Past,Isaac Asimov,A small pocket-sized computing device.,Yes,Tech companies,Smartphones,2000s,Portable touchscreen computer,Atoms,
,1957,Planetary Computer Network,Dialogues,Stanislaw Lem,A global data net.,Yes,Engineers,N/A,1969,Early ARPANET,Bits,
,1957,Tin Cabby (Flying Robotic Taxi),Cities in Flight,James Blish,An autonomously controlled flying taxi cab.,Yes,Engineers,N/A,2020s,Early aerial taxis,Atoms,
,1957,Glass Bees,The Glass Bees,Ernst Junger,Walnut-sized flying automata.,No,N/A,N/A,N/A,Early microdrone concept,Atoms,
,1957,Molecular Sieve,Tales from the White Hart,Arthur C. Clarke,A device that can extract any element from seawater.,Yes,Chemists,N/A,20th century,Real molecular sieves,Atoms,
,1957,Gravity Well,Life Cycle,Poul Anderson,"If you visualize spacetime as a flat, elastic plane, a planet will deform it, and it sits at the bottom of its own hole.",No,N/A,N/A,N/A,Describing gravity,N/A,
,1957,Prosthetic Robotic Arm (Thought-Attuned),Bleekman's Planet,Ivar Jorgensen,"A detachable robotic arm, controlled directly through neural linkage.",Yes,Engineers,N/A,2010s,Real neural prosthetics,Atoms,
,1957,Teleoperated Beetle Car,Cities in Flight,James Blish,A remotely-operated robotic vehicle that permitted telepresence.,Yes,Engineers,N/A,1940s,Early telepresence,Atoms,
,1957,Dropshaft,Deeper Than the Darkness,Harlan Ellison,"An elevator shaft with no elevator - the ""lift"" is from gravity or suppressed inertia.",No,N/A,N/A,N/A,Fictional elevator,Atoms,
,1957,Robot Situation Neurosis,The Unreconstructed M,Philip K. Dick,Robots go mad when given competing instructions.,No,N/A,N/A,N/A,Early harmless AI concept,Bits,
,1957,Eavesdropper,Cities in Flight,James Blish,Device to detect the presence of recording devices.,Yes,Engineers,N/A,20th century,Real surveillance detection,Bits,
,1957,City Fathers,Cities in Flight,James Blish,A set of computer systems which run every mechanical system in a city.,No,N/A,N/A,N/A,Early smart city AI,Bits,
,1957,Oxygen Pill,Get Out Of Our Skies!,E.K. Jarvis,Meets your need for oxygen without additional breathing.,No,N/A,N/A,N/A,Fictional oxygen substitute,Atoms,
,1957,The Machine (M),The Unreconstructed M,Philip K. Dick,An autonomous robot able to alter its appearance and functionality at will.,No,N/A,N/A,N/A,Early reconfigurable robot,Atoms,
,1956,Mechanical Jokester,Jokester,Isaac Asimov,A vast computer system learns about humor.,No,N/A,AI,N/A,Fictional concept,Bits,
,1957,Machine Surveillance,Cities in Flight,James Blish,The use of artificially intelligent computer systems to learn by monitoring all human interaction within a city.,Yes,Government,N/A,2000s,Real mass surveillance,Bits,
,1956,Anti-Heptant,To Live Forever,Jack Vance,A compound that erases specific areas of the brain.,No,N/A,Memory erasure,N/A,Fictional concept,Atoms,
,1956,Chronoscopy,The Dead Past,Isaac Asimov,Using a device to view different points in time.,No,N/A,Time viewing,N/A,Fictional concept,Bits,
,1956,Solido,Chance of a Lifetime,Milton Lesser,Abbr. for solidograph; a device that produced a solid three dimensional image.,No,N/A,Holography,N/A,Fictional concept,Bits,
,1956,Planet Rules,Drop Dead,Clifford Simak,Regulations governing the behavior of the away team on a new planet.,No,N/A,First contact protocols,N/A,Fictional concept,Bits,
,1956,Hypersee,The Best of Fences,Gordon Randall Garrett,Faster than light.,No,N/A,FTL,N/A,Fictional concept,Bits,
,1957,Battle Tank Display,Cities in Flight,James Blish,Three-dimensional display showing tactical information for space battles.,Yes,Military,N/A,1990s,Real tactical displays,Bits,
,1956,Mechanotherapy,Bad Medicine,Robert Sheckley,A mechanism or device-based therapy that cures (or palliates) alcoholism.,No,N/A,Machine therapy,N/A,Fictional concept,Bits,
,1956,Retinal Light,The Stars My Destination,Alfred Bester,An internal flashlight.,No,N/A,Retinal display,N/A,Fictional concept,Bits,
,1957,Machine Psychologist,Cities in Flight,James Blish,A computer that understands and uses its knowledge of human psychology to benefit human users.,Yes,Programmers,N/A,2010s,Real therapeutic AI,Bits,
,1956,Biltong Life Form,Pay for the Printer,Philip K. Dick,"Remarkable organic manufacturing aliens, probably indigenous to the Centaurus system.",No,N/A,Fictional lifeform,N/A,Fictional concept,Atoms,
,1956,Sargasso Asteroid,The Stars My Destination,Alfred Bester,A planetoid built from natural rock and the salvaged wreckage of space craft.,No,N/A,Artificial asteroid,N/A,Fictional concept,Atoms,
,1956,Robot Bartender,The Stars My Destination,Alfred Bester,"An automated, mechanical bar tending robot.",No,N/A,Robotics,N/A,Fictional concept,Atoms,
,1956,"Home Therapy Appliances, Inc.",Bad Medicine,Robert Sheckley,A store at which a variety of therapy devices are made available,No,N/A,Home medical devices,N/A,Fictional concept,Atoms,
,1957,Needle-Gun,Lucky Starr and the Moons of Jupiter,Isaac Asimov,Small palm-sized weapon.,Yes,Engineers,N/A,20th century,Early miniaturized weapons,Atoms,
,1956,Rex Regenerator (Mechanotherapist),Bad Medicine,Robert Sheckley,Mechanotherapy device cures homicidal urges.,No,N/A,Psychotherapy machine,N/A,Fictional concept,Bits,
,1956,Alcoholic Reliever,Bad Medicine,Robert Sheckley,Mechanized relief from alcoholism.,No,N/A,Addiction treatment,N/A,Fictional concept,Bits,
,1956,Intelligent Trash Sorting,The Velvet Glove,Harry Harrison,Robots sort the garbage - almost completely.,No,N/A,Waste sorting,N/A,Fictional concept,Bits,
,1956,Post-Crime,The Minority Report,Philip K. Dick,Criminal activities after they have actually happened.,No,N/A,Precrime,N/A,Fictional concept,Bits,
,1957,Mechanical Cleaning Device,The Unreconstructed M,Philip K. Dick,"A small, ground-based autonomous robot doing basic janitorial work.",Yes,Engineers,N/A,1990s,Early cleaning robots,Atoms,
,1956,Underwater Robot,The Velvet Glove,Harry Harrison,An autonomous mechanical for use underwater.,No,N/A,Underwater robotics,N/A,Fictional concept,Atoms,
,1957,Space Armor,Cities in Flight,James Blish,Armored space suits for use in vacuum.,Yes,Engineers,N/A,1960s,Real space suit designs,Atoms,
,1956,Virtual Immortality,The City and the Stars,Arthur C. Clarke,"A method for storing the mind and memories of a person, and recalling and reconstituting them at will.",No,N/A,Mind uploading,N/A,Fictional concept,Bits,
,1956,Analogue,The Stars My Destination,Alfred Bester,A combination of a drug and a particular mental state allow a person to devolve to an animal level of their choice.,No,N/A,Altered consciousness,N/A,Fictional concept,Bits,
,1956,Central Computer,The City and the Stars,Arthur C. Clarke,A computer capable of running an entire city.,No,N/A,Citywide AI,N/A,Fictional concept,Bits,
,1957,Teleoperated Lab Robot,Cities in Flight,James Blish,A robot is used to conduct experiments in an environment too extreme for humans.,Yes,Scientists,N/A,1970s,Real teleoperated robots,Atoms,
,1956,Saga,The City and the Stars,Arthur C. Clarke,You become a part of the great adventures of history.,No,N/A,Immersive history,N/A,Fictional concept,Bits,
,1956,Diaspar Memory,The City and the Stars,Arthur C. Clarke,"The city's memory could store works of art, and reproduce them upon request.",No,N/A,Citywide memory,N/A,Fictional concept,Bits,
,1957,Crop Algae,Cities in Flight,James Blish,Growing algae in tanks as a source of basic food stock.,Yes,Farmers,N/A,20th century,Real algae farming,Atoms,
,1957,Remote Control Taxicab,The Unreconstructed M,Philip K. Dick,A cab that is piloted by a remote operator.,Yes,Engineers,N/A,2010s,Early autonomous taxis,Atoms,
,1956,Space-Beacon,Exploration Team,Murray Leinster,Device used to guide a space craft into finding an inhabited planet or colony on a planet.,No,N/A,Spacecraft guidance,N/A,Fictional concept,Bits,
,1956,Space-Boat (Rocket Boat),Exploration Team,Murray Leinster,Small craft designed for descent and then take-off from a planetary surface.,No,N/A,Space shuttle,N/A,Fictional concept,Atoms,
,1956,Mutated Kodiak Bears,Exploration Team,Murray Leinster,Animals modified for increased intelligence for defense and companionship.,No,N/A,Uplifted animals,N/A,Fictional concept,Atoms,
,1956,Disposal-Safe,Exploration Team,Murray Leinster,"Device to store and, if necessary, destroy documents.",No,N/A,Document destruction,N/A,Fictional concept,Atoms,
,1956,PyrE,The Stars My Destination,Alfred Bester,A thermonuclear explosive that is detonated by thought alone.,No,N/A,Psychokinetic explosive,N/A,Fictional concept,Atoms,
,1957,Launching Cradle,Needler,Gordon Randall Garrett,A place for a spherical space craft to sit in gravity.,Yes,Engineers,N/A,20th century,Real spacecraft assembly,Atoms,
,1956,Empath,Empath,J.T. McIntosh,A being capable of telepathic empathy with others.,No,N/A,Telepathic empathy,N/A,Fictional ability,Bits,
,1957,Police Detection Robot,The Unreconstructed M,Philip K. Dick,An automated evidence-gathering robot.,Yes,Engineers,N/A,2010s,Real forensic robots,Atoms,
,1956,Jaunte Stage,The Stars My Destination,Alfred Bester,A cleared space that existed to serve the needs of people who would jaunte (teleport) into that space.,No,N/A,Teleportation hub,N/A,Fictional concept,Atoms,
,1957,Death-Rattle,The Unreconstructed M,Philip K. Dick,A device that sends a signal upon brain death of the user.,Yes,Engineers,N/A,20th century,Real life sign monitors,Bits,
,1958,Pocket Computer,The Feeling of Power,Isaac Asimov,A pocket-sized computer.,Yes,Engineers,N/A,1970s,Early handheld computers,Bits,
,1958,Lunar Observatory,We Have Fed Our Sea,Poul Anderson,Putting an observatory on the far side of the Moon could have advantages.,Yes,Scientists,N/A,1990s,Real lunar observatories,Atoms,
,1956,Eager Beaver,The Door Into Summer,Robert Heinlein,Your friendly robot helper.,No,N/A,Household robot,N/A,Fictional concept,Atoms,
,1956,Radioactive Coding for Checks,The Door Into Summer,Robert Heinlein,Special coding system to easily recognize checks.,No,N/A,Check authentication,N/A,Fictional concept,Bits,
,1956,"Stasis (Cold Sleep, Hibernation)",The Door Into Summer,Robert Heinlein,"Hibernation for human beings, lasting for many years.",No,N/A,Suspended animation,N/A,Fictional concept,Atoms,
,1956,Thorsen Memory Tube,The Door Into Summer,Robert Heinlein,Computer component that allows a machine to learn through experience.,No,N/A,Computer memory,N/A,Fictional concept,Bits,
,1958,Photosight,The Sign of the Tiger,Alan Nourse (w/Meyer,"An automotive device that automatically follows a painted white line on the roadway, letting the car drive itself.",Yes,Engineers,N/A,1980s,Early self-driving tech,Bits,
,1956,Whisper Line,The Stars My Destination,Alfred Bester,A means of communication between prisoners held in wide separation.,No,N/A,Covert communication,N/A,Fictional concept,Bits,
,1958,Neutronic Shielding,The Sign of the Tiger,Alan Nourse (w/Meyer,Very high density monomolecular shielding,Yes,Engineers,N/A,20th century,Real neutron shielding,Atoms,
,1956,Robot Fish (Metal Fish),Atom Drive,Charles Fontenay,Fake flounders for sport fishermen on Martian canals.,No,N/A,Robotic fish,N/A,Fictional concept,Atoms,
,1958,Tik-Talker,The Sign of the Tiger,Alan Nourse (w/Meyer,A method of scrambling spoken speech for encoded transmission.,Yes,Engineers,N/A,20th century,Real encryption,Bits,
,1956,Hired Girl Robot,The Door Into Summer,Robert Heinlein,The amazing floor-cleaning robot!,No,N/A,Household robot,N/A,Fictional concept,Atoms,
,1956,Planet-Busting Bomb,Testing,J.J. Ferrat,A munition with sufficient power to destroy an entire planet.,No,N/A,Doomsday device,N/A,Fictional concept,Atoms,
,1958,Chin Window,Have Space Suit - Will Travel,Robert Heinlein,An aperture that allows an astronaut to see his own feet (greater field of view).,Yes,Engineers,N/A,1960s,Real space suit feature,Atoms,
,1956,Cider Press,Double Star,Robert Heinlein,Device used to make acceleration above 1 gravity more tolerable for groundhogs.,No,N/A,Acceleration couch,N/A,Fictional concept,Atoms,
,1958,Hypo Arm,Simulated Trainer,Harry Harrison,A robotic arm used to autonomously deliver pharmaceuticals to patients.,Yes,Engineers,N/A,2010s,Real medical robots,Atoms,
,1958,Chin Plates,Have Space Suit - Will Travel,Robert Heinlein,A means of control within a space suit helmet; switching between options with the chin.,Yes,Engineers,N/A,1960s,Real space suit controls,Atoms,
,1956,Vacutubes,Double Star,Robert Heinlein,A system of public transportation that used partially evacuated tubes and capsules big enough for passengers.,No,N/A,Vacuum tube transport,N/A,Fictional concept,Atoms,
,1956,Landing Pit (Drydock and Construction),The Stars My Destination,Alfred Bester,A cylindrical hole with anti-gravity screens for use in spacecraft landings and repair.,No,N/A,Spacecraft servicing,N/A,Fictional concept,Atoms,
,1956,Regen-Buds,The Velvet Glove,Harry Harrison,Small collection of cells that can regrow into human limbs.,No,N/A,Limb regeneration,N/A,Fictional concept,Atoms,
,1956,Trolling Tether Cable,Atom Drive,Charles Fontenay,Simple fishing technique applied to moving cargo off-planet.,No,N/A,Space towing,N/A,Fictional concept,Atoms,
,1956,Blue Collar Robot (Self-Repairing),The Velvet Glove,Harry Harrison,An autonomous robot required to find its own work.,No,N/A,Self-healing robotics,N/A,Fictional concept,Bits,
,1958,Impactor Determines Composition,The Mechanical Monarch,E.C. Tubb,The use of an impactor to smash into a small celestial body; watching the impact can determine the composition of the small body.,Yes,Scientists,N/A,1990s,Real impact analysis,Atoms,
,1958,Life Detector,Cease Fire,Frank Herbert,A device that was capable of detecting living tissue within a set radius.,Yes,Scientists,N/A,20th century,Real life detection tech,Bits,
,1956,Hush Corner,Double Star,Robert Heinlein,A space made private by canceling sound waves in that area.,No,N/A,Audio shielding,N/A,Fictional concept,Bits,
,1958,Computers Improve Computers,The Feeling of Power,Isaac Asimov,The idea that it will be possible for computers to design more advanced computers.,Yes,Engineers,N/A,N/A,Real machine learning,Bits,
,1956,Robot Trash Collectors,The Velvet Glove,Harry Harrison,Robots that drive and operate garbage trucks.,No,N/A,Waste collecting robots,N/A,Fictional concept,Atoms,
,1958,Edge Controls,The Feeling of Power,Isaac Asimov,"A pocket-sized device using controls on the edge of the device, leaving the face for display purposes only.",Yes,Engineers,N/A,2000s,Early mobile device design,Bits,
,1956,Bendix Anxiety Reducer,Bad Medicine,Robert Sheckley,Machine-based psychotherapy.,No,N/A,Anxiety treatment machine,N/A,Fictional concept,Bits,
,1956,Electrotruck,The Corkscrew of Space,Poul Anderson,"An autonomous, electric truck.",No,N/A,Electric truck,N/A,Fictional concept,Atoms,
,1956,Bug,Brightside Crossing,Alan E. Nourse,A compact vehicle for planetary surfaces - like Mercury.,No,N/A,Surface rover,N/A,Fictional concept,Atoms,
,1958,Palm Plate,The Mechanical Monarch,E.C. Tubb,A device that scanned for a palm print prior to opening a door.,Yes,Engineers,N/A,2000s,Early biometrics,Bits,
,1958,Self-Service Cafeteria,The Mechanical Monarch,E.C. Tubb,Food on demand.,Yes,Business,N/A,Early 20th century,Real automat,Atoms,
,1958,Flexible Wall Sheet Display,The Mechanical Monarch,E.C. Tubb,A large clear sheet that displays information.,Yes,Engineers,N/A,2010s,Early flexible displays,Bits,
,1956,Fottengill Process,Gypped,"Lloyd Biggle, Jr.",An early mention of the idea that energy can be derived from random noise.,No,N/A,Energy from noise,N/A,Fictional concept,Bits,
,1956,Eetee (E.T - extraterrestrial),Double Star,Robert Heinlein,A sentient being not of this Earth.,No,N/A,Alien,N/A,Fictional concept,Atoms,
,1956,Slug,Dragon in the Sea,Frank Herbert,"An underwater ""barge"", consisting of a giant tube for transporting oil.",No,N/A,Undersea transport,N/A,Fictional concept,Atoms,
,1956,Dental Switchboard,The Stars My Destination,Alfred Bester,A control device tied in with teeth and nerve endings.,No,N/A,Neural interface,N/A,Fictional concept,Bits,
,1956,Precrime Analytical Wing,The Minority Report,Philip K. Dick,Contains the precognitives and the machinery need to hear and analyze their predictions of future crimes.,No,N/A,Prediction analysis,N/A,Fictional concept,Bits,
,1956,Window-Willie,The Door Into Summer,Robert Heinlein,A robot that cleaned windows by electrostatic repulsion of dust and grime.,No,N/A,Cleaning robot,N/A,Fictional concept,Atoms,
,1956,Undercover Detective Robot,The Velvet Glove,Harry Harrison,Specialized robot masquerades as different robot types to spy on criminals.,No,N/A,Undercover robot,N/A,Fictional concept,Atoms,
,1956,Sympathetic Block,The Stars My Destination,Alfred Bester,A way to keep certain mental contents from being spoken or revealed.,No,N/A,Telepathic blocker,N/A,Fictional concept,Bits,
,1956,Juvenile,The Man Who Japed,Philip K. Dick,A robot designed to sneak around and spy on people.,No,N/A,Surveillance robot,N/A,Fictional concept,Atoms,
,1956,Precog,The Minority Report,Philip K. Dick,A person with precognitive ability (can predict the future).,No,N/A,Precognition,N/A,Fictional ability,Bits,
,1956,Eagle With Camera,Exploration Team,Murray Leinster,A live bald eagle equipped with a transmitting camera.,No,N/A,Animal cyborg,N/A,Fictional concept,Atoms,
,1956,Bounce Tube,Double Star,Robert Heinlein,"A people-sized pneumatic tube system used for short, quick trips in the vertical dimension.",No,N/A,Pneumatic transit,N/A,Fictional concept,Atoms,
,1956,Puddinged,Pay for the Printer,Philip K. Dick,"A poorly formed 3D printed copy, with an interior that was a mass of malformed material.",No,N/A,3D printing defect,N/A,Fictional concept,Atoms,
,1956,Fusion Power,The Judas Valley,Gerald Vance,Creating energy from nuclear fusion reactions.,No,N/A,Nuclear fusion,N/A,Hypothetical concept,Bits,
,1956,Floating Lunar Dust,Dust Rag,Hal Clement,Electrostatically charged particles that float above the surface of the Moon.,No,N/A,Lunar phenomenon,N/A,Fictional concept,Atoms,
,1956,Living Advertising Character,The Stars My Destination,Alfred Bester,Modifying an ordinary person to create a living likeness of a company's brand symbol or character.,No,N/A,Human branding,N/A,Dystopian concept,Atoms,
,1956,Refurbished Nervous System,The Stars My Destination,Alfred Bester,Your nerves are rewired for 5-10 times the speed of a normal person.,No,N/A,Neural enhancement,N/A,Fictional concept,Bits,
,1956,Maximum-security Booth,Double Star,Robert Heinlein,"A special phone booth for receiving high-security, scrambled telephone calls, calls which included 3D visuals.",No,N/A,Secure communications,N/A,Fictional concept,Bits,
,1956,Invulnerable Wall,Jackpot,Clifford Simak,A material created by insects that grew stronger as it was compressed.,No,N/A,Impenetrable barrier,N/A,Fictional concept,Atoms,
,1956,Flexible Frank,The Door Into Summer,Robert Heinlein,An all-purpose household robot.,No,N/A,Household robot,N/A,Fictional concept,Atoms,
,1959,Flying Eye,The Repairman,Harry Harrison,A remote-controlled device for surveillance overflight.,Yes,Defense industry,Surveillance drones,1970s,Remotely piloted aircraft,Atoms,
,1955,Anti-Burglar Installations,The Angry House,Richard R. Smith,Every electronic house should have automated defenses.,No,N/A,N/A,N/A,Early smart home security,Atoms,
,1955,Ramsbotham Gate,Tunnel in the Sky,Robert Heinlein,A means of getting from point A to point B without traversing the space in-between.,No,N/A,N/A,N/A,Fictional teleporter,Atoms,
,1959,Clone,The Clone,Theodore L Thomas,The aggregate of individual organisms descended by asexual reproduction from a single sexually produced individual.,Yes,Biotechnology,Cloning,1996,"Asexual organism copying, DOLLY",Atoms,
,1955,Diabological Armory,Diabologic,Eric Frank Russell,A set of verbal tools based on a higher form of reasoning.,No,N/A,N/A,N/A,Fictional logic system,Bits,
,1955,Heat-Suit,Sand Doom,Murray Leinster,Perfect for those incredibly hot planets with breathable atmospheres.,No,N/A,N/A,N/A,Early heat protective suit idea,Atoms,
,1955,Agile Recording Robot,Solar Lottery,Philip K. Dick,A recording machine that moves toward its subject.,No,N/A,N/A,N/A,Early mobile robot idea,Atoms,
,1955,Robot Factory Representative,Autofac,Philip K. Dick,An ambulatory agent of an automatic factory.,No,N/A,N/A,N/A,Early mobile robot idea,Atoms,
,1955,Mechanical Newsmachine,"Foster, You're Dead",Philip K. Dick,An automated device that delivers on-the-spot news.,No,N/A,N/A,N/A,Early newsbot idea,Atoms,
,1955,Raw Material-Tropic,Autofac,Philip K. Dick,Moves towards desirable raw materials.,No,N/A,N/A,N/A,Early mobile robot idea,Atoms,
,1960,Robot Tracking Device,Vulcan's Hammer,Philip K. Dick,Small UAV robot remotely operated by an artificially intelligent computer.,Yes,Defense industry,Surveillance drones,1970s,Remotely piloted aircraft,Atoms,
,1955,Product Prescription,The Magellanic Cloud,Stanislaw Lem,A file that can be used to reproduce an object.,No,N/A,N/A,N/A,Early 3D printing idea,Bits,
,1955,Generation Ship,Star Ship,E.C. Tubb,A spacecraft that carries a complete social group over many years.,No,N/A,N/A,N/A,Concept of generational ship,Atoms,
,1955,Swibble,Service Call,Philip K. Dick,An artificially evolved telepathic metazoan-based mind control device.,No,N/A,N/A,N/A,Fictional telepathy tech,Bits,
,1955,Mechavalet,The Angry House,Richard R. Smith,An entirely automated dressing assistant.,No,N/A,N/A,N/A,Early personal robot concept,Atoms,
,1955,Pizzled (Semantic Garble),Autofac,Philip K. Dick,Use of nonsensical statements to deliberately confuse an artificial intelligence.,No,N/A,N/A,N/A,Fictional linguistic attack,Bits,
,1955,Autofac (Nanorobots),Autofac,Philip K. Dick,Very small robots working on self-replication,No,N/A,N/A,N/A,Early nanotech concept,Atoms,
,1955,Scout-Base,Diabologic,Eric Frank Russell,Artificial sphere functions as a frontier outpost.,No,N/A,N/A,N/A,Early space habitat concept,Atoms,
,1955,Search-Bug,Autofac,Philip K. Dick,An exploratory robot.,No,N/A,N/A,N/A,Early robot concept,Atoms,
,1955,Central City (Lunar Habitat),Earthlight,Arthur C. Clarke,An early example of a non-military lunar habitat.,No,N/A,N/A,N/A,Early lunar colony idea,Atoms,
,1960,Interactive Blackboard,Vulcan's Hammer,Philip K. Dick,Early description of an interactive display device for lectures and demonstrations.,Yes,Education companies,Interactive whiteboards,1990s,Touchscreen classroom displays,Bits,
,1955,Magnetic Grapple-Beams,Solar Lottery,Philip K. Dick,Short range magnetic field to guide flying cars and park them properly.,No,N/A,N/A,N/A,Fictional vehicle control tech,Atoms,
,1955,Nanny Robot,Nanny,Philip K. Dick,A child-care robot with a surprisingly competitive side.,No,N/A,N/A,N/A,Early childcare robot,Atoms,
,1955,Protine,Solar Lottery,Philip K. Dick,A mutant algae that can be engineered to look and taste similar to normal food.,No,N/A,N/A,N/A,Early food substitutes,Atoms,
,1955,Inflatable Lunar Resort,Solar Lottery,Philip K. Dick,"An inflatable structure on the moon, intended to provide rest and relaxation to lunar residents.",No,N/A,N/A,N/A,Early expandable habitat idea,Atoms,
,1955,Schrieber Analyzer,Diabologic,Eric Frank Russell,Superior automatic air testing - for the discriminating space traveler.,No,N/A,N/A,N/A,Fictional environment sensor,Bits,
,1955,Finely Divided Dust Propellant,Earthlight,Arthur C. Clarke,Reaction mass to drive spacecraft.,No,N/A,N/A,N/A,Fictional spacecraft propellant,Atoms,
,1960,Transdermal Drug Capsule,Vulcan's Hammer,Philip K. Dick,A drug capsule that delivers medication by being placed on the skin.,Yes,Pharmaceuticals,Transdermal patches,1979,Medicine via skin,Atoms,
,1955,Lunar Monorail,Earthlight,Arthur C. Clarke,A monorail constructed above the surface of the Moon.,No,N/A,N/A,N/A,Early lunar infrastructure idea,Atoms,
,1960,Dixon Pump,Dr. Futurity,Philip K. Dick,An temporary mechanical heart to circulate blood.,Yes,Medical device companies,Ventricular assist devices,1960s,Mechanical blood pumps,Bits,
,1955,Stiletto Beam,Earthlight,Arthur C. Clarke,"A beam of molten metal, projected electromagnetically.",No,N/A,N/A,N/A,Fictional directed energy weapon,Atoms,
,1955,Human Habit Pattern Machines,The Tunnel Under The World,Frederik Pohl,Imposing human habits onto machines.,No,N/A,N/A,N/A,Early human-like AI,Bits,
,1955,Grill-Screen Adaptor,"Foster, You're Dead",Philip K. Dick,"Approved General Electronics Corporation solution for bomb shelters, in response to Soviet bore-pellets.",No,N/A,N/A,N/A,Fictional defense product,Atoms,
,1961,Hydroponics in Space,The Planet Strappers,Raymond Z. Gallun,Growing plants for food without soil on a spacecraft.,Yes,NASA,Space farming,1990s,Growing plants without soil,Atoms,
,1955,Unit Analyst Robot,The Chromium Fence,Philip K. Dick,A robotic psychoanalyst.,No,N/A,N/A,N/A,Early therapeutic AI,Bits,
,1955,Probe Screen Hood,The Hood Maker ('Immunity'),Philip K. Dick,A device that blocks attempts to see into the contents of the brain mind.,No,N/A,N/A,N/A,Fictional telepathy blocker,Bits,
,1955,Slide Rule w/Radio Attachment,Mission to the Stars,A.E. van Vogt,Slide rule communicates results immediately with computer.,No,N/A,N/A,N/A,Early connected device idea,Bits,
,1955,Neck-Phone,The Chromium Fence,Philip K. Dick,An implanted telecommunications device.,No,N/A,N/A,N/A,Early wearables idea,Bits,
,1955,Caterwheel,Sand Doom,Murray Leinster,"A uniquely styled ground vehicle with fat, splayed out tires.",No,N/A,N/A,N/A,Fictional vehicle design,Atoms,
,1954,Spaceward Lunar Hemisphere,Dawn of the Demigods,Raymond Z. Gallun,Another name for the lunar far side.,No,N/A,Lunar far side,N/A,Astronomical feature,Atoms,
,1961,Electrosecretary,A Fall of Moondust,Arthur C. Clarke,An automatic transcription device.,Yes,Tech companies,Speech recognition,1950s,Translates speech to text,Bits,
,1954,Solar-Powered Ball,Dawn of the Demigods,Raymond Z. Gallun,An autonomous round toy that powers itself.,No,N/A,Solar-powered toy,N/A,Fictional concept,Bits,
,1954,Retinal Vid-Screen,Sales Pitch,Philip K. Dick,A tiny display surgically implanted directly in the retina of the eye.,No,N/A,Retinal display,N/A,Fictional concept,Bits,
,1961,Stereovision Tank,Stranger in a Strange Land,Robert Heinlein,Three dimensional mass media (the grandson of television).,Yes,Consumer electronics,3D displays,2010s,Stereoscopic 3D video,Bits,
,1961,Electronic Book Store,Return from the Stars,Stanislaw Lem,A place to pick up your electronic books.,Yes,Consumer electronics,E-books,2000s,Downloadable digital books,Bits,
,1954,Protoplast,Dawn of the Demigods,Raymond Z. Gallun,"Artificial life, tougher than protoplasm.",No,N/A,Synthetic life,N/A,Fictional concept,Atoms,
,1954,Jiffi-scuttler,Prominent Author,Philip K. Dick,A device providing near instantaneous travel between two points.,No,N/A,Teleporter,N/A,Fictional concept,Bits,
,1954,Shatter-Gun,The Houses of Iszm,Jack Vance,A hand-held device that literally scrambles the brains of the victim.,No,N/A,Sonic weapon,N/A,Fictional concept,Atoms,
,1954,Snake Boring Truck,Breakfast at Twilight,Philip K. Dick,"A long thin truck like a snake, with a boring tip.",No,N/A,Tunnel boring machine,N/A,Fictional concept,Atoms,
,1954,Dermal-Mist Spray,Prominent Author,Philip K. Dick,Very refreshing for suburbanites.,No,N/A,Fictional product,N/A,Fictional concept,Atoms,
,1954,Rom (Robot Operated Missiles),Breakfast at Twilight,Philip K. Dick,Intercontinental robotic weapons.,No,N/A,Autonomous weapons,N/A,Fictional concept,Bits,
,1954,Control Helmet,Dawn of the Demigods,Raymond Z. Gallun,Direct control of a robot from the brain.,No,N/A,Mind control device,N/A,Fictional concept,Bits,
,1954,Nanomachine Swarm (Black Cloud),The Invincible,Stanislaw Lem,"A cloud of tiny machines, able to work together autonomously.",No,N/A,Nanorobotics,N/A,Fictional concept,Atoms,
,1954,Guide-Beam,Time Pawn,Philip K. Dick,A wireless means of controlling and directing the movement of a passenger vehicle.,No,N/A,Vehicle guidance,N/A,Fictional concept,Bits,
,1954,Hypno-Motor Control,Sales Pitch,Philip K. Dick,"A means of controlling the body remotely, cutting off the need for local control (ie, by your mind).",No,N/A,Body control,N/A,Fictional concept,Bits,
,1954,Prethink,The Golden Man,Philip K. Dick,The ability to predict the future in a routine perceptual manner.,No,N/A,Precognition,N/A,Fictional ability,Bits,
,1961,Screensaver (Inventor of),Stranger in a Strange Land,Robert Heinlein,"Screen savers are used to prevent phosphor burnout in CRTs, and to provide restful entertainment on computer screens.",Yes,Tech companies,Screen savers,1970s,Prevent display damage,Bits,
,1954,Lash-Tube,The Golden Man,Philip K. Dick,Device emits an energy beam.,No,N/A,Fictional weapon,N/A,Fictional concept,Atoms,
,1954,Suit-Shield Fabric,The Golden Man,Philip K. Dick,A kind of mesh fabric that could absorb energy bolts.,No,N/A,Protective clothing,N/A,Fictional concept,Atoms,
